fdc_id,branded_food_category,brand_owner,market_country,description,ingredients,serving_size,serving_size_num,serving_size_unit,Energy(kcal)_zero_thres,Carbohydrate(g)_zero_thres,Total fat(g)_zero_thres,Protein(g)_zero_thres,Sodium(mg)_zero_thres,Total sugar(g)_zero_thres,Saturated fatty acids(g)_zero_thres,Cholesterol(mg)_zero_thres,Calcium(mg)_zero_thres,Fiber(g)_zero_thres,Iron(mg)_zero_thres
2401250,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"EXOTIC POTATO SEA SALT, SWEET POTATO, YUKON GOLD, NATURALLY BLUE POTATO REAL VEGETABLE CHIPS, EXOTIC POTATO","A BLEND OF EXOTIC POTATOES (SWEET POTATOES, YUKON GOLD POTATOES, BLUE POTATOES), EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT, BEET JUICE CONCENTRATE (COLOR).",,,,,,,,,,,,,,
2401247,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"BLUES SEA SALT REAL VEGETABLE POTATO CHIPS, BLUES","BLUE POTATOES, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401246,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"ORIGINAL SEA SALT PARSNIP, TARO, SWEET POTATO, YUCA, BATATA REAL VEGETABLE CHIPS, ORIGINAL","A SEASONAL MIX OF ROOT VEGETABLES (TARO, SWEET POTATO, BATATA, YUCA, PARSNIP), EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT, BEET JUICE CONCENTRATE (COLOR).",,,,,,,,,,,,,,
2401244,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"BLUES SEA SALT REAL VEGETABLE CHIPS, BLUES SEA SALT","BLUE POTATOES, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401243,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"EXOTIC HARVEST SEA SALT, KABOCHA, CARROT, NATURALLY BLUE POTATO REAL VEGETABLE CHIPS, EXOTIC HARVEST","BLUE POTATOES, CARROTS, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, KABOCHA SQUASH, SEA SALT.",,,,,,,,,,,,,,
2401241,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"TARO SEA SALT REAL VEGETABLE CHIPS, TARO SEA SALT","TARO, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401331,"Chips, Pretzels & Snacks",Pinnacle Foods Group LLC,United States,"PARMESAN GARLIC FLAVORED CASCADE STYLE POTATO CHIPS, PARMESAN GARLIC","POTATOES, VEGETABLE OIL (CORN OIL AND/OR SUNFLOWER OIL), SALT, GARLIC POWDER, SUGAR, MALTODEXTRIN, BUTTERMILK, PARMESAN CHEESE ([PASTEURIZED MILK, SALT, CHEESE CULTURE, ENZYMES], SALT), ONION POWDER, NATURAL FLAVORS, PARSLEY, SPICE, TURMERIC EXTRACTIVES, GARLIC OIL, SOYBEAN OIL.",,,,,,,,,,,,,,
2401400,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"CHEDDAR CHEESE VEGETABLE AND POTATO SNACK, CHEDDAR CHEESE","POTATO STARCH, POTATO FLOUR, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SPINACH POWDER, TOMATO PASTE, SALT, CANE SUGAR, CORN STARCH, POTASSIUM CHLORIDE, TURMERIC (COLOR), BEETROOT POWDER (COLOR), SEASONING (WHEY, SALT, CHEDDAR CHEESE [PASTEURIZED MILK, CULTURES, SALT, ENZYMES], BUTTERMILK SOLIDS, ONION POWDER, NATURAL FLAVORS, SOUR CREAM [CREAM, NONFAT MILK, CULTURES], CULTURED NONFAT DRY MILK, MALTODEXTRIN, BUTTER, YEAST EXTRACT, LACTIC ACID, CITRIC ACID, EXTRACTIVES OF PAPRIKA, GARLIC POWDER, EXTRACTIVES OF TURMERIC).",,,,,,,,,,,,,,
2401423,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"NEW ORLEANS KETTLE STYLE REGULAR FLAVOR POTATO CHIPS, REGULAR","POTATOES, PEANUT OIL OR A BLEND OF PEANUT OIL, AND CANOLA OIL, CORN OIL, OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401450,"Chips, Pretzels & Snacks","The Hain Celestial Group, Inc.",United States,"WHITE CORN TORTILLA CHIPS, WHITE","ORGANIC WHITE CORN, EXPELLER PRESSED CANOLA OIL AND/OR SAFFLOWER OIL AND/OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401447,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"SOUR CREAM 'N ONION DIP STYLE POTATO CHIPS, SOUR CREAM 'N ONION","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, ONION POWDER, SOUR CREAM POWDER [SOUR CREAM (CREAM, NONFAT MILK, CULTURES), CULTURED NONFAT MILK, CITRIC ACID], GARLIC POWDER, MONOSODIUM GLUTAMATE, DEHYDRATED PARSLEY, CITRIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, NATURAL FLAVORS, SPICE.",,,,,,,,,,,,,,
2401445,"Chips, Pretzels & Snacks",Hormel Foods Corporation ,United States,"ORIGINAL ROUNDS TORTILLA CHIPS, ORIGINAL","MASA FLOUR (GROUND WHITE CORN WITH A TRACE OF LIME), VEGETABLE OIL (CONTAINS SUNFLOWER, CORN, AND / OR SOYBEAN OIL WITH TBHQ AND CITRIC ACID (TO HELP PROTECT FLAVOR]), SALT.",,,,,,,,,,,,,,
2401440,"Chips, Pretzels & Snacks",Hormel Foods Corporation ,United States,"ORIGINAL TORTILLA CHIPS, ORIGINAL","MASA FLOUR (GROUND WHITE CORN WITH A TRACE OF LIME), VEGETABLE OIL (CONTAINS SUNFLOWER, CORN, AND / OR SOYBEAN OIL WITH TBHQ AND CITRIC ACID [TO HELP PROTECT FLAVOR]), SALT.",,,,,,,,,,,,,,
2401439,"Chips, Pretzels & Snacks",Hormel Foods Corporation ,United States,"ORIGINAL TORTILLA CHIPS STRIPS, ORIGINAL","MASA FLOUR (GROUND WHITE CORN WITH A TRACE OF LIME), VEGETABLE OIL (CONTAINS SUNFLOWER, CORN, AND / OR SOYBEAN OIL WITH TBHQ AND CITRIC ACID (TO HELP PROTECT FLAVOR]), SALT.",,,,,,,,,,,,,,
2401424,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"NEW ORLEANS KETTLE STYLE REGULAR FLAVOR POTATO CHIPS, REGULAR","POTATOES, PEANUT OIL OR A BLEND OF PEANUT OIL, AND CANOLA OIL, CORN OIL, OR SUNFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2401435,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL THIN & CRISPY POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2401432,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"CANTINA STYLE SUPERIOR DIPPING CHIPS, CANTINA STYLE","MASA FLOUR, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN OIL, COTTONSEED OIL, SUNFLOWER OIL OR CANOLA OIL), SALT, SUGAR, ONION POWDER, SPICE, GARLIC POWDER, DEHYDRATED RED BELL PEPPER, TOMATO POWDER, MALTODEXTRIN, DEHYDRATED GREEN BELL PEPPER, AUTOLYZED YEAST EXTRACT, NATURAL FLAVOR, CITRIC ACID, PAPRIKA OLEORESIN (COLOR), TORULA YEAST, SMOKE FLAVORING.",,,,,,,,,,,,,,
2401431,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"BUFFALO RANCH THIN & CRISPY POTATO CHIPS, BUFFALO RANCH","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, SUGAR, ONION POWDER, MONOSODIUM GLUTAMATE, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), SPICES, PAPRIKA, NATURAL FLAVORS, CULTURED NONFAT MILK, YEAST EXTRACT, CITRIC ACID, GARLIC POWDER, YELLOW LAKE #6, EXTRACTIVES OF ANNATTO, DISODIUM INOSINATE AND DISODIUM GUANYLATE, RED LAKE #40.",,,,,,,,,,,,,,
2401429,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"NACHO CHEESE FLAVORED TORTILLA CHIPS, NACHO CHEESE","WHOLE GRAIN CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, CHEDDAR CHEESE BLEND (WHEY, CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], BUTTERMILK SOLIDS, NATURAL FLAVORS), YELLOW #6 LAKE, SPICE, CITRIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, YELLOW #5 LAKE.",,,,,,,,,,,,,,
2401426,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"SALSA VERDE THIN & CRISPY FLAVORED POTATO CHIPS, SALSA VERDE","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT, MALTODEXTRIN, SODIUM DIACETATE, ONION POWDER, SUGAR, GREEN BELL PEPPER POWDER, HATCH CHILI PEPPER POWDER, GARLIC POWDER, TOMATO POWDER, LIME JUICE POWDER (MALTODEXTRIN, LIME JUICE SOLIDS), SPICE, CITRIC ACID, JALAPENO PEPPER, TOMATILLO POWDER, NATURAL & ARTIFICIAL FLAVOR, YEAST EXTRACT, FD&C YELLOW #5 LAKE, CANOLA OIL, FD&C BLUE #1, NATURAL SMOKE FLAVOR.",,,,,,,,,,,,,,
2401332,"Chips, Pretzels & Snacks","Biena, LLC",United States,"GRAIN FREE BAKED CHICKPEA PUFFS, CHICKPEA","CHICKPEA PUFFS (CHICKPEA FLOUR, CHICKPEA PROTEIN, LENTIL FLOUR, SALT) EXPELLER PRESSED SUNFLOWER OIL WHITE CHEDDAR SEASONING [CHEDDAR CHEESE (PASTEURIZED MILK, CULTURES, SALT, ENZYMES), WHEY, SALT, NONFAT MILK, UNSALTED BUTTER (PASTEURIZED CREAM, NATURAL FLAVOR), NATURAL FLAVOR, LACTIC ACID]",,,,,,,,,,,,,,
2401338,"Chips, Pretzels & Snacks",Family Dollar Stores Inc.,United States,"SOUR CREAM & ONION POTATO CHIPS, SOUR CREAM & ONION","POTATOES, VEGETABLE OIL (SUNFLOWER AND/OR CORN AND/OR CANOLA AND/OR COTTONSEED), SEASONING (CORN MALTODEXTRIN, NONFAT DRY MILK, ONION POWDER, WHEY, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), SALT, LACTOSE, MONOSODIUM GLUTAMATE, WHEY PROTEIN CONCENTRATE, CULTURED NONFAT MILK, DEHYDRATED PARSLEY, YEAST EXTRACT, CITRIC ACID, FLAVOR AND ARTIFICIAL FLAVOR, BUTTERMILK SOLIDS, TORULA YEAST), SALT.",,,,,,,,,,,,,,
2401977,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,NO SALT ADDED THIN & CRISPY POTATO CHIPS,"POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL).",,,,,,,,,,,,,,
2401975,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"BUTTER WAFFLES PRETZELS, BUTTER","WHEAT FLOUR, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL, OR CANOLA OIL), VITAL WHEAT GLUTEN, SALT, MALT SYRUP (DERIVED FROM CORN AND MALTED BARLEY), ARTIFICIAL BUTTER FLAVOR, YEAST, BAKING SODA.",,,,,,,,,,,,,,
2401974,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,BITE SIZE MINIS PRETZEL,"WHEAT FLOUR, CORN SYRUP, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: SOYBEAN OIL, CORN OIL OR CANOLA OIL), SALT, YEAST, BAKING SODA.",,,,,,,,,,,,,,
2402002,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"BUFFALO RANCH THIN & CRISPY POTATO CHIPS, BUFFALO RANCH","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, SUGAR, ONION POWDER, MONOSODIUM GLUTAMATE, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), SPICES, PAPRIKA, NATURAL FLAVORS, CULTURED NONFAT MILK, YEAST EXTRACT, CITRIC ACID, GARLIC POWDER, YELLOW LAKE #6, EXTRACTIVES OF ANNATTO, DISODIUM INOSINATE AND DISODIUM GUANYLATE, RED LAKE #40.",,,,,,,,,,,,,,
2402001,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL THIN & CRISPY POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2402000,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ZESTY SEASONED MINI PRETZEL TWISTS, ZESTY SEASONED","WHEAT FLOUR, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL AND/OR CANOLA OIL), SALT, GARLIC POWDER, ONION POWDER, MALT SYRUP (DERIVED FROM CORN AND MALTED BARLEY), NATURAL FLAVORS, LACTIC ACID, SUGAR, MALTODEXTRIN, YEAST EXTRACT, SPICES, CITRIC ACID, YEAST, BAKING SODA.",,,,,,,,,,,,,,
2401993,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"TORTILLA CHIPS, BBQ CORN CHIPS, CHEESE CRUNCHIES, NACHOS, PRETZEL WHEELS PARTY MIX, TORTILLA, BBQ CORN, CHEESE, NACHOS","COMBINED INGREDIENT DECLARATION FOR: TORTILLA CHIPS, BBQ CORN CHIPS, NACHOS, PRETZEL WHEELS, CHEESE CRUNCHIES. ENRICHED GROUND CORN FLOUR [CORN FLOUR, THIAMIN (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), NIACIN (VITAMIN B3), IRON, FOLIC ACID], CORN FLOUR, WHEAT FLOUR, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN OIL, COTTONSEED OIL, SUNFLOWER OIL AND/OR CANOLA OIL), SALT, SUGAR, MALTODEXTRIN, DEXTROSE, WHEY, CHEDDAR CHEESE [(PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, DISODIUM PHOSPHATE, LACTIC ACID, ARTIFICIAL COLORS (YELLOW #5, YELLOW #6)], NATURAL AND ARTIFICIAL FLAVORS, SOUR CREAM (CULTURED CREAM, NONFAT MILK), MALT SYRUP (DERIVED FROM CORN AND MALTED BARLEY), CHEDDAR CHEESE BLEND [WHEY, CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTERMILK SOLIDS, NATURAL FLAVOR], ONION POWDER, GARLIC POWDER, HORSERADISH POWDER, TORULA YEAST, DEHYDRATED SHORTENING (COCONUT OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO AND DIGLYCERIDES, TOCOPHEROLS), YELLOW #5 LAKE, YELLOW #6 LAKE, NATURAL COLORING (INCLUDING: EXTRACTIVES OF PAPRIKA, ANNATTO AND TURMERIC), NATURAL SMOKE FLAVOR, SPICE EXTRACTIVES, TOMATO POWDER, CITRIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, SPICES, AUTOLYZED YEAST EXTRACT, YEAST, LACTIC ACID, FD&C YELLOW #5 LAKE, FD&C YELLOW #6 LAKE, BAKING SODA.",,,,,,,,,,,,,,
2401992,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"SOUR CREAM 'N ONION THIN & CRISPY POTATO CHIPS, SOUR CREAM 'N ONION","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, ONION POWDER, SOUR CREAM POWDER [SOUR CREAM (CREAM, NONFAT MILK, CULTURES), CULTURED NONFAT MILK, CITRIC ACID], GARLIC POWDER, MONOSODIUM GLUTAMATE, DEHYDRATED PARSLEY, CITRIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, NATURAL FLAVORS, SPICE.",,,,,,,,,,,,,,
2401991,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL DIP STYLE POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2401990,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL THIN & CRISPY POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2401989,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL POTATO CHIPS, ORIGINAL","POTATOES, COTTONSEED OIL, SALT.",,,,,,,,,,,,,,
2401988,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL DIP STYLE POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2401985,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL NO SALT ADDED POTATO CHIPS, ORIGINAL","POTATOES, COTTONSEED OIL.",,,,,,,,,,,,,,
2401984,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"ORIGINAL THIN & CRISPY POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), SALT.",,,,,,,,,,,,,,
2401982,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"DIP STYLE CHEDDAR & SOUR CREAM POTATO CHIPS, DIP STYLE CHEDDAR & SOUR CREAM","POTATOES, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, PALM OIL, CORN OIL, CANOLA OIL, AND/OR SOYBEAN OIL), WHEY, CANOLA OIL, MALTODEXTRIN, MONOSODIUM GLUTAMATE, ONION POWDER, SALT, CHEDDAR CHEESE (MILK, SALT, CHEESE CULTURES, ENZYMES), NATURAL AND ARTIFICIAL FLAVORS, NONFAT DRY MILK, WHEY PROTEIN CONCENTRATE, SOUR CREAM (CULTURED CREAM, NONFAT MILK), DISODIUM PHOSPHATE, CITRIC ACID, GARLIC POWDER, ARTIFICIAL COLORS (INCLUDING: YELLOW #5, YELLOW #6, EXTRACTS OF ANNATTO), LACTIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE.",,,,,,,,,,,,,,
2402071,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"CREAMY CHIVE AND ONION FLAVORED POTATO CHIPS, CREAMY CHIVE AND ONION","POTATOES, CANOLA AND/OR SUNFLOWER OIL, WHEY, BUTTERMILK, CONTAINS TWO PERCENT OR LESS OF: SALT, SOUR CREAM (CULTURED CREAM, NONFAT MILK), DEHYDRATED ONION, NATURAL FLAVORS, SUGAR, LACTIC ACID, SPICES (INCLUDING CHIVE), CALCIUM LACTATE.",,,,,,,,,,,,,,
2402139,"Chips, Pretzels & Snacks",Truco Enterprises,United States,"CAFE STYLE SALSA FLAVORED TORTILLA CHIPS, CAFE STYLE SALSA","CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, COTTONSEED, SAFFLOWER, AND/OR SOYBEAN OIL), MALTODEXTRIN, SALT, DEXTROSE, TOMATO POWDER, ONION POWDER, CORN STARCH, GARLIC POWDER, CITRIC ACID, PAPRIKA, YEAST EXTRACT, NATURAL FLAVOR, CAYENNE PEPPER, YELLOW 6 LAKE, RED 40 LAKE, AND PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
2402073,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"CHEDDAR & HORSERADISH RIPPLE POTATO CHIPS, CHEDDAR & HORSERADISH","POTATOES, CANOLA AND/OR SUNFLOWER OIL, MALTODEXTRIN, WHEY, CONTAINS 2% OR LESS OF: SALT, BUTTERMILK SOLIDS, MUSTARD, ONION POWDER, CHEDDAR CHEESE (PASTEURIZED MILK, CULTURES, SALT, ENZYME), SUGAR, HORSERADISH, YEAST EXTRACT, NATURAL FLAVORS, GUM ARABIC, LACTIC ACID, CITRIC ACID, EXTRACTIVES OF PAPRIKA (COLOR), UNSALTED BUTTER (PASTEURIZED CREAM, NATURAL FLAVOR), MUSTARD OIL.",,,,,,,,,,,,,,
2402094,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"ONION & GARLIC FLAVORED POTATO CHIPS, ONION & GARLIC","POTATOES, CANOLA AND/OR SUNFLOWER OIL, CORN MALTODEXTRIN, CONTAINS TWO PERCENT OR LESS OF: SALT, DEXTROSE, DEHYDRATED ONION, DEHYDRATED GARLIC, NATURAL FLAVOR (CONTAINS TORULA YEAST), PARSLEY, HYDROLYZED CORN PROTEIN, CITRIC ACID, CARAMEL COLOR.",,,,,,,,,,,,,,
2402093,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"DILL PICKLE FLAVORED POTATO CHIPS, DILL PICKLE","POTATOES, CANOLA AND/OR SUNFLOWER OIL, CORN MALTODEXTRIN, CONTAINS TWO PERCENT OR LESS OF: SALT, DEXTROSE, CITRIC ACID, SODIUM ACETATE, HERB AND SPICE, ACETIC ACID, MODIFIED CORNSTARCH, ONION POWDER, GARLIC POWDER, NATURAL FLAVOR, VINEGAR SOLIDS.",,,,,,,,,,,,,,
2402092,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,LOW SODIUM POTATO CHIPS,"POTATOES, CANOLA AND/OR SUNFLOWER OIL, SALT.",,,,,,,,,,,,,,
2402091,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"SALT & CRACKED BLACK PEPPER KETTLE CHIPS, SALT & CRACKED BLACK PEPPER","POTATOES, SUNFLOWER AND/OR CANOLA OIL, CORN MALTODEXTRIN, SALT, CONTAINS TWO PERCENT OR LESS OF: SPICES (CONTAINS BLACK PEPPER), DEHYDRATED GARLIC, DEHYDRATED ONION, YEAST EXTRACT, CITRIC ACID, NATURAL FLAVOR.",,,,,,,,,,,,,,
2402082,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"LOW FAT GOLDEN WHEAT PRETZEL STICKS, GOLDEN WHEAT","ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, CORN SYRUP, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, SOYBEAN), YEAST.",,,,,,,,,,,,,,
2402081,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"GOLDEN WHEAT PRETZEL MINI TWISTS, GOLDEN WHEAT","ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SALT, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, SOYBEAN), SODIUM BICARBONATE, YEAST.",,,,,,,,,,,,,,
2402080,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"RIPPLE POTATO CHIPS, RIPPLE","POTATOES, CANOLA AND/OR SUNFLOWER OIL, SALT.",,,,,,,,,,,,,,
2402101,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"BISTRO BLEND SAVORY MIX OF GARDEN GROWN SPICES KETTLE CHIPS, BISTRO BLEND","POTATOES, SUNFLOWER AND/OR CANOLA OIL, SALT, CONTAINS TWO PERCENT OR LESS OF: SUGAR, DEHYDRATED GARLIC, SPICES, PAPRIKA (COLOR), CORN MALTODEXTRIN, AUTOLYZED YEAST EXTRACT, DEHYDRATED ONION, CHILI PEPPER, EXTRACTIVES OF TURMERIC (COLOR).",,,,,,,,,,,,,,
2402102,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"LOADED NACHOS FLAVORED POTATO CHIPS, LOADED NACHOS","POTATOES, CANOLA AND/OR SUNFLOWER OIL, TOMATO, CONTAINS TWO PERCENT OR LESS OF: SALT, CHEDDAR CHEESE (CULTURED MILK, SALT, ENZYMES), CHILI POWDER (CHILI PEPPER, SPICES, SALT), DEHYDRATED ONION, CORN MALTODEXTRIN, DEHYDRATED GARLIC, SPICES, NATURAL FLAVORS, YEAST EXTRACT, WHITE DISTILLED VINEGAR, LACTIC ACID, CALCIUM LACTATE, JALAPENO CHILI PEPPER, DISODIUM PHOSPHATE.",,,,,,,,,,,,,,
2402118,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"ORIGINAL KETTLE CHIPS, ORIGINAL","POTATOES, SUNFLOWER AND/OR CANOLA OIL, SALT.",,,,,,,,,,,,,,
2402115,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"ORIGINAL POTATO CHIPS, ORIGINAL","POTATOES, CANOLA AND/OR SUNFLOWER OIL, SALT.",,,,,,,,,,,,,,
2402114,"Chips, Pretzels & Snacks",Old Dutch Foods Inc,United States,"SEA SALT PREMIUM RIP-L CUT POTATO CHIPS, SEA SALT","POTATOES, EXPELLER PRESSED (CANOLA AND/OR SUNFLOWER) OIL, SEA SALT.",,,,,,,,,,,,,,
